index,is input,flow ID,flow name,flow category,flow unit,flow type,location ID,location name,location code
2155,false,beb2d629-1ac8-3385-898d-6454fbcfe8f4,Molybdenum,Elementary flows/emission/ground,kg,elementary,,,
2156,false,e356153d-6a88-3b94-a89a-ca7b915a7915,Diquat dibromide,Elementary flows/emission/ground,kg,elementary,,,
2157,false,5d06e184-d77c-378d-8ede-8af83b456a57,p-Methoxyphenol,Elementary flows/emission/ground,kg,elementary,,,
2158,false,786dd610-dc5d-3f73-8bec-90b253dd57b1,Molybdenum,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2159,false,1f069a1b-2e83-3da7-9951-9e367d5055f7,Acid compounds,Elementary flows/emission/water/subterranean,kg,elementary,,,
2160,false,83ad8bbb-6e80-3645-af9d-cf82127eb98d,Iodine-135,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
2161,false,76cf7898-8461-3265-a3a4-14dd2682779e,HCFC-22,Elementary flows/emission/air,kg,elementary,,,
2162,false,bc81e98d-653e-3c38-ab2c-df0aa7867f6c,Niobium-95,Elementary flows/emission/water,kBq,elementary,,,
2163,false,58663fe3-fbc2-3120-bc9f-ca705f5d1c1d,Isopropanol,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2164,false,cd0e6ccf-b6af-3faa-aeea-43b548b85479,"2,3,7,8-Tetrachlorodibenzofuran",Elementary flows/emission/air,kg,elementary,,,
2165,false,05974d04-7ff1-39bf-b852-706bd815e7dd,Vanadium,Elementary flows/emission/air/stratosphere,kg,elementary,,,
2166,false,b8edd87c-e985-37f2-9af8-2321120db8df,Diethylamine,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2167,false,ee00e7da-b94d-3363-9334-de1b65b88efe,Polonium-210,Elementary flows/emission/water/subterranean/fresh water body,kBq,elementary,,,
2168,false,0daf51aa-16a5-3c03-a62d-e36f706d0077,Platinum,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2169,false,aefa4edc-81f6-37d3-bf89-6e852af23d00,Plutonium-238,Elementary flows/emission/ground,kBq,elementary,,,
2170,false,a67ee0b0-2789-37f3-b5be-bf6044f6e5ce,Iron,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2171,false,3a8fb64d-8e5d-3460-a446-b69ad72ba73b,Propylene,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2172,false,7eac431b-e106-3043-bf4f-a1b2a7feecdb,Calcium,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2173,false,98cfca02-c594-3890-a242-18c86de14553,Calcium,Elementary flows/emission/ground,kg,elementary,,,
2174,false,fe62dde1-8a8f-4327-90f6-6a401b769853,"Disposal, chemical waste, to unspecified treatment",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2175,false,696bd7f7-551c-3a92-b203-9ac11066e830,Glutaraldehyde,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
2176,false,efbbe51b-77b4-3d1b-b8bb-d46d4cfb77f1,Thorium-228,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
2177,false,fad3acc3-d5f2-36c0-a994-96a0a53392e2,Hydrofluoric acid,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2178,false,2f2c2507-df7f-3219-a3cb-c5dcfac7cba4,Zinc-65,Elementary flows/emission/water,kBq,elementary,,,
2179,false,bf04e7f9-06e5-3e51-9d1b-6933f5c6563b,m-Xylene,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2180,false,5eee9097-4afe-369a-ac20-b1f13d26676a,.gamma.-Butyrolactone,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2181,false,573cbd16-5ab1-3250-82b7-548d4cacf595,Methyl tert-butyl ether,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2182,false,b80498de-0f5e-3d3f-9cbf-396a4952e904,CFC-11,Elementary flows/emission/air,kg,elementary,,,
2183,false,9abff9b8-f8b2-367d-827b-4657ccaa788a,Beta Cypermethrin,Elementary flows/emission/air,kg,elementary,,,
2184,false,0325ab48-75aa-3cb8-bc77-f71192ba9e1d,Water,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2185,false,9c1c4e0d-e68f-3cbf-9bcf-2c54f9b4cae7,Halon 1301,Elementary flows/emission/air,kg,elementary,,,
2186,false,567dae74-9054-3264-a212-d2665cce2edf,Methyl acetate,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2187,false,8488656c-a3ae-3f3a-ac56-95f46ea12eca,Prosulfocarb,Elementary flows/emission/water,kg,elementary,,,
2188,false,d1f8b7ae-e933-3b6f-bb96-c5bd85b5a2c7,Diquat dibromide,Elementary flows/emission/air,kg,elementary,,,
2189,false,6be25cea-eaf7-3ce1-8596-5ae68d321744,Halon 1011,Elementary flows/emission/air,kg,elementary,,,
2190,false,5ae54781-ee98-3caf-a46d-5a43ae968dc0,Technetium-99,Elementary flows/emission/air,kBq,elementary,,,
2191,false,a42b2b25-d3e4-386b-96c5-2833a3ec2e25,2-Aminopropanol,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2192,false,5f75a7a8-003b-30a7-8f41-f83791efd349,Benzo[ghi]perylene,Elementary flows/emission/water,kg,elementary,,,
2193,false,04bc77fe-0407-3b05-a51e-4df5adc80655,Nitrobenzene,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2194,false,40b12949-6017-36ca-84c2-902ac98821af,Chloride,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2195,false,60971e7f-03ce-37c1-b95b-b51f4d2a49e1,Dicyclopentadiene,Elementary flows/emission/air,kg,elementary,,,
2196,false,0120048c-fb5b-3085-91d1-309377c4f100,tert-Butanol,Elementary flows/emission/water,kg,elementary,,,
2197,false,f47efaf1-c3df-3c91-94aa-96449902aab8,Hydrochloric acid,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2198,false,ca50de59-971c-3414-8f6b-3a1b0062aba8,Vinyl acetate,Elementary flows/emission/air,kg,elementary,,,
2199,false,32f40e39-7f70-3d64-b878-efd3a641dd11,"Particulate matter, ≤ 10μm",Elementary flows/emission/water,kg,elementary,,,
2200,false,4890fcd5-f136-3ff2-921e-bad2e3bb951b,Dissolved Organic Carbon,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2201,false,7d32c2bf-6646-340c-8740-0cd70ea37aee,Hexane,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2202,false,f535f064-44e4-3a1f-a082-6a35bd5143a7,Chromium,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2203,false,f9841fd7-a9fb-302d-9c39-3eaadc7d9e00,Silver compounds,Elementary flows/emission/air,kg,elementary,,,
2204,false,49e14705-aae9-4051-899e-1ed4946f97f0,"Disposal, radioactive waste, unspecified hazardous waste treatment",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2205,false,e0721267-3494-3bc4-b8e8-779f0c99e4d9,Terbuthylazine,Elementary flows/emission/air,kg,elementary,,,
2206,false,7e63bc64-a8eb-3fd0-a9f2-d705ebe8ae27,Ozone,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2207,false,a068de64-a23b-3f9b-859b-f0e31614fe56,Orthophosphate,Elementary flows/emission/ground,kg,elementary,,,
2208,false,f295d5ea-a4a9-3cf6-a025-790657b97216,Aclonifen,Elementary flows/emission/air,kg,elementary,,,
2209,false,06a6f808-a80d-3dcf-9c7c-7e4ce07d04ce,Glyphosate,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2210,false,35b088a2-efbe-315d-8805-5013cd27dfe8,Cresol,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2211,false,2b5534b6-a087-39a4-b659-fb733801dd9a,Acenaphthene,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2212,false,fe5d373f-58f8-3628-a85b-cdcc92dbd7f2,Benzaldehyde,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2213,false,dfe2fcba-feff-3e93-be27-4f46cca1e887,"2,4,5-Trichlorophenol",Elementary flows/emission/air,kg,elementary,,,
2214,false,269dc9bf-dc50-3317-be77-7a72b5ca2e23,Sodium formate,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2215,false,c18c9d5c-f091-3b6b-b161-1bf18e51863a,Titanium,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2216,false,ca4200c4-ad5c-375d-9fb9-6bd82bcf6a40,Lead,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2217,false,06c75f43-7152-3e52-86d1-bfe24f021e46,Maneb,Elementary flows/emission/ground,kg,elementary,,,
2218,false,360d70c9-e61c-3a37-b388-9f8e6e653ddd,Sulfate,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2219,false,a7cb7505-ab01-3ba3-a978-01a86178a4e3,Selenium,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
2220,false,b0f7dbe1-f30a-3d29-a92d-494eb8f238ab,Chlorpyrifos,Elementary flows/emission/ground,kg,elementary,,,
2221,false,ed5fd115-e975-3191-a492-eafc60d73dbf,Thorium-230,Elementary flows/emission/ground,kBq,elementary,,,
2222,false,7da836fc-1250-3c81-8061-4ae278a39c3b,Glycidol,Elementary flows/emission/air,kg,elementary,,,
2223,false,a6930de9-e427-32fd-b7d4-ae37a19533f2,Zinc-65,Elementary flows/emission/air,kBq,elementary,,,
2224,false,d4fba571-71dc-37fd-b3d4-52d5aeb30074,"1,2-Dichloropropane",Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2225,false,2d6c2c2d-d3b1-31f2-834b-8d6b36ec85d7,Cerium-141,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
2226,false,b3d4d9a4-76d3-3466-a055-fcff639300b0,2-Aminopropanol,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2227,false,7ad1a70b-cd66-3314-8cb8-a1d830497028,Nitrite,Elementary flows/emission/water/subterranean,kg,elementary,,,
2228,false,8310b05c-afce-32b1-956f-dca79ba3beee,o-Nitrobenzoic acid,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2229,false,52fd87c5-d8a7-3715-a212-9a05e7f4cf1d,Cesium-136,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
2230,false,8c33522b-b626-36ec-b2fa-7059a02ea22e,Epoxiconazole,Elementary flows/emission/water,kg,elementary,,,
2231,false,13d46c14-b622-3807-9b13-5a65daed56af,Acrylonitrile,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2232,false,25ad11fd-3b5a-316e-8b61-17a73c0f917d,"1,4-Butanediol",Elementary flows/emission/air/troposphere/high,kg,elementary,,,
2233,false,951c1363-df44-4193-b009-4ccf6aead11b,"Disposal, nuclear waste, high active",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2234,false,63354645-80e8-39ab-9f44-b285c6777747,m-Nitrophenol,Elementary flows/emission/air,kg,elementary,,,
2235,false,028e02ca-551e-37ae-865e-6b885f988a6c,Molybdenum trioxide,Elementary flows/emission/water,kg,elementary,,,
2236,false,9ea979df-4110-346f-a0a9-1afc011bcf1c,Dibromomethane,Elementary flows/emission/water/subterranean,kg,elementary,,,
2237,false,07ba9a74-dccc-3f2b-8217-c7439eb41088,"1,2,3,4,6,7,8,9-Octachlorodibenzo-p-dioxin",Elementary flows/emission/air,kg,elementary,,,
2238,false,6fe5f244-7cd0-3cf7-80c0-e1b258a886fc,"Ethanol, 2-(2-propoxyethoxy)-",Elementary flows/emission/air,kg,elementary,,,
2239,false,3f7a2b08-4893-3c84-8476-699f1c16d67b,Sodium dichromate,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2240,true,09ce2596-a9f3-3373-9049-342d0e8929a3,Barite,Elementary flows/resource/ground,kg,elementary,,,
2241,false,07d1814d-5eb1-3d2d-9a27-028233e931f1,Benzo[a]pyrene,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2242,false,63bd071e-a05b-3666-ba14-e1a487ed151b,Bromine,Elementary flows/emission/water,kg,elementary,,,
2243,false,48c481d2-a5da-3974-9695-ab588b961a2c,Potassium,Elementary flows/emission/water,kg,elementary,,,
2244,false,657c8dde-eebb-3e7c-88b7-1ca71cffffd7,Bromide,Elementary flows/emission/ground,kg,elementary,,,
2245,true,dbc0dc9e-78ff-3c71-aecd-4aade199c909,Magnesium chloride,Elementary flows/resource/ground,kg,elementary,,,
2246,false,fe4b4bfe-d27a-3bde-a241-b99af3c0fed3,Benzo[k]fluoranthene,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
2247,false,f833b58c-cd53-34a2-b88a-7f3ea8ddd3c4,Chloroacetyl chloride,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2248,false,5adde311-c59c-3352-bb21-3fea9a01aa19,Magnesium,Elementary flows/emission/water/subterranean,kg,elementary,,,
2249,false,8b67e596-b3af-30d7-84d5-c710373ed376,Formic acid,Elementary flows/emission/water,kg,elementary,,,
2250,false,123df42b-1658-3f80-ad31-fffbb8559d43,Toluene,Elementary flows/emission/ground,kg,elementary,,,
2251,false,f4b1148f-c098-3b3c-a64c-bbd775bf689a,.lambda.-Cyhalothrin,Elementary flows/emission/air,kg,elementary,,,
2252,false,871dc48b-a85c-33ff-98e2-cce2dbd63753,"1,2,3,6,7,8-Hexachlorodibenzofuran",Elementary flows/emission/air,kg,elementary,,,
2253,false,73e0e0cf-e80d-32ba-8771-fceae786bd49,2-Nitropropane,Elementary flows/emission/air,kg,elementary,,,
2254,false,3a17ea66-85b2-3d3b-a1fb-5d58f274890c,N-Nitrosodimethylamine,Elementary flows/emission/air,kg,elementary,,,
2255,false,7b680a77-1b47-3ad7-8add-9eb584e4d38a,Acenaphthene,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2256,false,ae0548c8-e9e9-3867-a1fc-88f6944b9a82,"bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",Elementary flows/emission/air,kg,elementary,,,
2257,false,1980f55f-e512-3fb5-b7ff-ad1792263f39,Ethyl acrylate,Elementary flows/emission/water/subterranean,kg,elementary,,,
2258,false,eb5b8a58-892f-3fd9-8c0c-e944e38be011,Tungsten,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2259,false,44cd68db-6977-3417-9d90-e0eb26836f37,Radium-224,Elementary flows/emission/water,kBq,elementary,,,
2260,false,5b3ee465-d000-3ca4-9d84-c2e8482e8aa4,Ethanolamine,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2261,false,ce4de216-148d-3f96-aac8-1cd266312e74,Indoxacarb,Elementary flows/emission/water,kg,elementary,,,
2262,false,6e1d6c76-51e8-3719-92a2-aaabf23f3405,"Benzene, pentamethyl-",Elementary flows/emission/water,kg,elementary,,,
2263,false,fb13d4f4-c1fd-321d-8c13-08e18198a31e,"Carboxylic acids, di-, C4-6",Elementary flows/emission/water/fresh water body/river/rural,kg,elementary,,,
2264,false,3d0931ce-f5d6-3659-8ba0-60c97027c7f6,Ethylene oxide,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2265,false,dd29fd45-6256-3a34-b59a-9be516847dc6,Bromide,Elementary flows/emission/air,kg,elementary,,,
2266,false,68c6cf3d-a36e-3a9a-b71e-a8deb3de1d07,Beta Cypermethrin,Elementary flows/emission/water,kg,elementary,,,
2267,false,0a759bbd-360c-3200-bebe-ba8028bfd598,Silicon,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2268,false,d19a7f5a-1261-3825-aa6b-4a5bac346dbf,Barium,Elementary flows/emission/air/stratosphere,kg,elementary,,,
2269,false,7b2291aa-1fbf-3494-a07a-fe8b066a7baf,Uranium-234,Elementary flows/emission/water/subterranean/fresh water body,kBq,elementary,,,
2270,false,74ec13f4-2492-3099-949c-26ec4e15f0e1,Pentachlorobenzene,Elementary flows/emission/air,kg,elementary,,,
2271,false,ebd73abe-4b80-3953-84e6-c45440144842,Acephate,Elementary flows/emission/ground,kg,elementary,,,
2272,false,bd744733-2046-3854-9fbd-c7f4cc455cd1,"4,4'-Methylenebis(2-methylaniline)",Elementary flows/emission/air,kg,elementary,,,
2273,false,db3f22b5-c19c-3867-931b-a25166637a25,"Total oil and grease, less total petroleum hydrocarbons (TPH)",Elementary flows/emission/ground,kg,elementary,,,
2274,false,eab4830f-e38c-3a5a-9cd6-cea5740d31d2,Arsenic,Elementary flows/emission/water/subterranean,kg,elementary,,,
2275,false,78d98d99-b8a4-3914-9d99-64d00cee1b4f,Cobalt-57,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
2276,false,5bf555f6-13e0-3d94-ba74-f92ed4997bfc,Rubidium,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2277,false,8965e130-f065-37a0-9639-e82bf2796b07,Sulfur monoxide,Elementary flows/emission/air,kg,elementary,,,
2278,false,b3051e1f-c4b9-3adb-8265-dafe05331ba5,Teflubenzuron,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2279,false,5addfd1f-12f9-3563-b8a3-3fa4748ed78a,Hydrochloric acid,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2280,false,d32a6e27-2eea-3986-9a5c-546926d06311,Trimethyl borate,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2281,false,b274c812-b21d-3ca5-b7aa-4235b5c7c3ae,"Benzene, 1,2-dichloro-4-methyl-",Elementary flows/emission/water,kg,elementary,,,
2282,false,104d992d-2ada-35c1-8987-0ece6de7d336,Total Organic Carbon,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2283,false,2d8e739c-9364-34bd-871d-3fcbd081a024,Benzene,Elementary flows/emission/ground,kg,elementary,,,
2284,false,90125ff3-0706-3306-ad88-2fac80c813ed,Hydrogen cyanide,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2285,false,c22ee4fb-abad-34d1-8235-6f82fa8060df,Azadirachtin A,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2286,false,c3cd0aef-c66d-314c-9fe6-738d1a4202ef,Anthracene,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2287,false,9ead7a1d-e02d-3fc5-aefb-a081e974e914,Titanium,Elementary flows/emission/ground,kg,elementary,,,
2288,false,5fde0e5c-8a08-3f59-a099-8b3d74c16314,Methiocarb,Elementary flows/emission/water,kg,elementary,,,
2289,false,f1466e88-193c-3bbb-b01c-6430a7cf29d8,Sulfide,Elementary flows/emission/water/subterranean/fresh water body,kg,elementary,,,
2290,false,0bf913b1-486a-3ce1-991b-d1e8687b67e0,2-Chloroacetophenone,Elementary flows/emission/air,kg,elementary,,,
2291,false,80849dcd-77d8-320a-b90f-362b600e1fb1,Hydrogen,Elementary flows/emission/air/troposphere/urban,MJ,elementary,,,
2292,false,cfd873f1-95a9-36af-95ae-5f77959b45a2,Chlorosulfonic acid,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2293,false,4dd8fecc-abc8-37df-9811-764195df708a,Bis(2-chloroethoxy)methane,Elementary flows/emission/air/troposphere/high,kg,elementary,,,
2294,false,23639586-433b-3876-b3c3-eff7f8ad761c,Sodium,Elementary flows/emission/ground,kg,elementary,,,
2295,false,8f658019-38f1-3518-a5d2-7317c3f6aa4b,D-Limonene,Elementary flows/emission/air,kg,elementary,,,
2296,false,f6977dc5-e7dd-3ad1-b005-5962dbf5da69,Potassium,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
2297,false,a2060074-a29b-3c91-bada-374c16c6ab6a,Octadecane,Elementary flows/emission/air,kg,elementary,,,
2298,false,31382b0e-f4f8-3b63-b0dc-3f72ccb22b88,"1,2-Dichloropropane",Elementary flows/emission/water/subterranean,kg,elementary,,,
2299,false,15443236-c022-3783-b1a4-052ca3c2f48a,MCPA,Elementary flows/emission/ground,kg,elementary,,,
2300,false,4925db0d-7f56-3efa-ada9-eb799c3edd5b,Propylene oxide,Elementary flows/emission/air,kg,elementary,,,
2301,false,94b47e1d-5a52-3bf2-a6b4-681761db3d24,Pirimicarb,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2302,false,96ec0314-ffb7-37cc-97ed-f5bfdb84cd21,Maneb,Elementary flows/emission/water,kg,elementary,,,
2303,false,cb4ef428-ce3b-35c2-88f1-8fec8cdab175,Chloroacetic acid,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
2304,false,158bf888-486a-3e1e-b137-46c3c755c1cc,Carbetamide,Elementary flows/emission/ground,kg,elementary,,,
2305,false,647cac25-44c0-35e5-88c8-8935f2660071,5-Methylchrysene,Elementary flows/emission/air,kg,elementary,,,
2306,false,585c3e24-a7f5-3a75-8760-a79ec24f8d5c,S-Metolachlor,Elementary flows/emission/air,kg,elementary,,,
2307,false,2355ef0f-9d76-3aff-95c1-96c81478f8b9,Ethylbenzene,Elementary flows/emission/ground,kg,elementary,,,
2308,false,8f4c1dfc-c60d-3ed4-af2b-c888a369e726,Glyphosate-trimesium,Elementary flows/emission/water,kg,elementary,,,
2309,false,8f8b7a99-41b6-368d-8170-3fd1bc15a936,Iodide,Elementary flows/emission/water,kg,elementary,,,
2310,false,2b8f7ca4-ddaf-373a-9579-e6162037455c,Arsenic,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2311,false,1dbe84d3-098e-39e4-bb48-4a6bcb85825c,Nickel,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
2312,false,cddc11b0-91ef-361f-b00e-bbd12ee872e2,Pendimethalin,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
